"id","cfs","offensedate","offensehour","offensedow","cfsaddress","cfslatitude","cfslongitude","cfs-2","cfs_type","cfs_class","date","moonphase"
218009891,"Criminal Mischief (misdemeanor)","2018-05-24",0,"Thursday","2600 BLK SW ARCHER RD",29.632396,-82.361664,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-05-24","First Quarter"
618005681,"Criminal Mischief (misdemeanor)","2018-07-25",0,"Wednesday","600 BLK NE 10TH PL",29.661493,-82.318865,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-07-25","First Quarter"
518000185,"Drug Violation (sid)","2018-04-25",17,"Wednesday","BLK MM 381 NB",NULL,NULL,"Drug Violation (sid)","Drugs","Government","2018-04-25","First Quarter"
218009531,"Domestic Disturbance","2018-05-24",11,"Thursday","2900 BLK SW ARCHER RD",29.630129,-82.366468,"Domestic Disturbance","Quality of Life","Person","2018-05-24","First Quarter"
218011475,"Burglary to Conveyance","2018-06-22",19,"Friday","2100 BLK NW 31ST AVE",29.681247,-82.351506,"Burglary to Conveyance","Theft","Property","2018-06-22","First Quarter"
218013501,"Computer Crimes","2018-07-25",10,"Wednesday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Computer Crimes","Other","Other ","2018-07-25","First Quarter"
218005856,"Theft Grand - Retail","2018-03-31",16,"Saturday","6400 BLK W NEWBERRY RD",29.659701,-82.411853,"Theft Grand - Retail","Theft","Property","2018-03-31","First Quarter"
218007646,"Criminal Mischief (misdemeanor)","2018-04-25",15,"Wednesday","100 BLK SW 10TH ST",29.651159,-82.335001,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-04-25","First Quarter"
218007941,"Theft Petit - Other","2018-04-30",13,"Monday","2800 BLK NE 52ND ST",29.676379,-82.261837,"Theft Petit - Other","Theft","Property","2018-04-30","First Quarter"
218009680,"Burglary to Conveyance","2018-05-24",22,"Thursday","3500 BLK NE 11TH TER",29.685018,-82.31127,"Burglary to Conveyance","Theft","Property","2018-05-24","First Quarter"
218009810,"Burglary to Residence","2018-05-29",11,"Tuesday","1700 BLK SW 37TH ST",29.636602,-82.378148,"Burglary to Residence","Theft","Property","2018-05-29","First Quarter"
218011371,"Driving Under the Influence","2018-06-22",2,"Friday","6700 BLK W NEWBERRY RD",29.659716,-82.414257,"Driving Under the Influence","Alcohol","Government","2018-06-22","First Quarter"
218013272,"Trespass Warning","2018-07-21",7,"Saturday","3400 BLK SW ARCHER RD",29.626953,-82.372611,"Trespass Warning","Quality of Life","Other ","2018-07-21","First Quarter"
218013483,"Battery (simple)","2018-07-25",1,"Wednesday","3000 BLK NE 28TH DR",29.679854,-82.288972,"Battery (simple)","Battery","Person","2018-07-25","First Quarter"
218005473,"Trespass Warning","2018-03-25",17,"Sunday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Trespass Warning","Quality of Life","Other ","2018-03-25","First Quarter"
218005872,"Theft Petit - Retail","2018-03-31",20,"Saturday","3500 BLK SW ARCHER RD",29.624637,-82.375208,"Theft Petit - Retail","Theft","Property","2018-03-31","First Quarter"
218008944,"Burglary to a Structure","2018-04-25",0,"Wednesday","1100 BLK NW 53RD AVE",29.703222,-82.33696,"Burglary to a Structure","Theft","Property","2018-04-25","First Quarter"
218007587,"Missing Person","2018-04-25",11,"Wednesday","6500 BLK W NEWBERRY RD",29.659699,-82.411597,"Missing Person","Other","Person","2018-04-25","First Quarter"
218007693,"Trespass Warning","2018-04-26",21,"Thursday","4300 BLK SW 20TH AVE",29.636046,-82.388919,"Trespass Warning","Quality of Life","Other ","2018-04-26","First Quarter"
218008072,"Dating Violence Simple Battery","2018-04-30",0,"Monday","3000 BLK NE 28TH DR",29.679854,-82.288972,"Dating Violence Simple Battery","Battery","Person","2018-04-30","First Quarter"
218007945,"Suspicious Incident","2018-04-30",10,"Monday","1900 BLK NE 9TH ST",29.669558,-82.314799,"Suspicious Incident","Other","Other ","2018-04-30","First Quarter"
218009548,"Trespass Warning","2018-05-24",16,"Thursday","1200 BLK W UNIVERSITY AVE",29.652073,-82.3371,"Trespass Warning","Quality of Life","Other ","2018-05-24","First Quarter"
218009768,"Suspicious Incident","2018-05-28",21,"Monday","3900 BLK SW 1ST AVE",29.65132,-82.383001,"Suspicious Incident","Other","Other ","2018-05-28","First Quarter"
218009833,"Theft Grand - Other","2018-05-29",9,"Tuesday","1100 BLK E UNIVERSITY AVE",29.651993,-82.31077,"Theft Grand - Other","Theft","Property","2018-05-29","First Quarter"
218011330,"Trespass","2018-06-21",12,"Thursday","4400 BLK NW 19TH AVE",29.669937,-82.390517,"Trespass","Quality of Life","Property","2018-06-21","First Quarter"
218014078,"Theft Petit - Retail","2018-06-22",16,"Friday","6400 BLK W NEWBERRY RD",29.659701,-82.411853,"Theft Petit - Retail","Theft","Property","2018-06-22","First Quarter"
618005514,"Theft Petit - Bicycle","2018-06-23",0,"Saturday","700 BLK SW 2ND AVE",29.65028,-82.331607,"Theft Petit - Bicycle","Theft","Property","2018-06-23","First Quarter"
218013271,"Drug Violation","2018-07-21",5,"Saturday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Drug Violation","Drugs","Government","2018-07-21","First Quarter"
218013418,"Robbery by Sudden Snatching","2018-07-23",23,"Monday","2000 BLK SW 34TH ST",29.634235,-82.372609,"Robbery by Sudden Snatching","Theft","Property","2018-07-23","First Quarter"
218013544,"Disturbance","2018-07-25",21,"Wednesday","3000 BLK NE 28TH DR",29.679854,-82.288972,"Disturbance","Quality of Life","Person","2018-07-25","First Quarter"
218005461,"Resist/obstructing Without Violence","2018-03-25",15,"Sunday","3800 BLK SW ARCHER RD",29.620465,-82.380355,"Resist/obstructing Without Violence","Gov Reg Vio","Government","2018-03-25","First Quarter"
218005450,"Theft Petit - Retail","2018-03-25",10,"Sunday","100 BLK NE 16TH AVE",29.666606,-82.323874,"Theft Petit - Retail","Theft","Property","2018-03-25","First Quarter"
218005528,"Damage to Property","2018-03-26",18,"Monday","2200 BLK NW 13TH ST",29.673111,-82.339142,"Damage to Property","Quality of Life","Property","2018-03-26","First Quarter"
618005117,"Theft Petit - Bicycle","2018-03-31",0,"Saturday","1300 BLK W UNIVERSITY AVE",29.652077,-82.339894,"Theft Petit - Bicycle","Theft","Property","2018-03-31","First Quarter"
218005880,"Theft Grand - Other","2018-03-31",17,"Saturday","1800 BLK NW 43RD ST",29.66886,-82.388995,"Theft Grand - Other","Theft","Property","2018-03-31","First Quarter"
218012221,"Theft Grand - Other","2018-04-25",0,"Wednesday","2700 BLK SW 34TH ST",29.628446,-82.37265,"Theft Grand - Other","Theft","Property","2018-04-25","First Quarter"
218007603,"Burglary to Conveyance","2018-04-25",16,"Wednesday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Burglary to Conveyance","Theft","Property","2018-04-25","First Quarter"
218007615,"Battery on a Emergency Medicalcare Provider","2018-04-25",22,"Wednesday","6500 BLK W NEWBERRY RD",29.659699,-82.411597,"Battery on a Emergency Medicalcare Provider","Battery","Person","2018-04-25","First Quarter"
218007681,"Theft Petit - Retail","2018-04-26",18,"Thursday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Retail","Theft","Property","2018-04-26","First Quarter"
218007669,"Traffic Offense (all Other)","2018-04-26",16,"Thursday","800 BLK NW 43RD ST",29.659602,-82.389145,"Traffic Offense (all Other)","Gov Reg Vio","Government","2018-04-26","First Quarter"
218007691,"Domestic Simple Battery","2018-04-26",19,"Thursday","1200 BLK SE 17TH DR",29.640237,-82.301967,"Domestic Simple Battery","Battery","Person","2018-04-26","First Quarter"
218007976,"Theft Petit - Retail","2018-04-30",19,"Monday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Retail","Theft","Property","2018-04-30","First Quarter"
218007942,"Burglary to Conveyance","2018-04-30",8,"Monday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Burglary to Conveyance","Theft","Property","2018-04-30","First Quarter"
218007936,"Burglary to Business","2018-04-30",2,"Monday","1600 BLK W UNIVERSITY AVE",29.652085,-82.34322,"Burglary to Business","Theft","Property","2018-04-30","First Quarter"
218009569,"Burglary to Conveyance","2018-05-24",0,"Thursday","3900 BLK SW 20TH AVE",29.633997,-82.381483,"Burglary to Conveyance","Theft","Property","2018-05-24","First Quarter"
218009880,"Juvenile Problem / Disturbance","2018-05-24",14,"Thursday","1900 BLK NW 13TH ST",29.668787,-82.339149,"Juvenile Problem / Disturbance","Quality of Life","Person","2018-05-24","First Quarter"
218009632,"Disturbance","2018-05-25",20,"Friday","2400 BLK SE 4TH LN",29.647205,-82.293346,"Disturbance","Quality of Life","Person","2018-05-25","First Quarter"
618005384,"Theft Petit - From Vehicle/not Parts","2018-05-28",0,"Monday","2500 BLK SW 35TH PL",29.619984,-82.359347,"Theft Petit - From Vehicle/not Parts","Theft","Property","2018-05-28","First Quarter"
618005371,"Theft Petit - Bicycle","2018-05-29",0,"Tuesday","1200 BLK SW 2ND AVE",29.650245,-82.337226,"Theft Petit - Bicycle","Theft","Property","2018-05-29","First Quarter"
218009779,"Theft Petit - Other","2018-05-29",1,"Tuesday","3000 BLK NE 28TH DR",29.679854,-82.288972,"Theft Petit - Other","Theft","Property","2018-05-29","First Quarter"
218009857,"Theft Grand - Other","2018-05-29",3,"Tuesday","200 BLK NE 11TH ST",29.653341,-82.311727,"Theft Grand - Other","Theft","Property","2018-05-29","First Quarter"
218011355,"Suspicious Incident","2018-06-21",21,"Thursday","2300 BLK SW 39TH WAY",29.631181,-82.384852,"Suspicious Incident","Other","Other ","2018-06-21","First Quarter"
218011388,"Suspicious Incident","2018-06-21",17,"Thursday","3100 BLK SW 35TH PL",29.621492,-82.369991,"Suspicious Incident","Other","Other ","2018-06-21","First Quarter"
218011597,"Fraud (credit Card/atm)","2018-06-22",8,"Friday","3600 BLK WINDMEADOWS BLVD",29.628316,-82.37592,"Fraud (credit Card/atm)","Fraud","Property","2018-06-22","First Quarter"
218011484,"Domestic Simple Battery","2018-06-23",20,"Saturday","4100 BLK SW 15TH PL",29.638015,-82.386298,"Domestic Simple Battery","Battery","Person","2018-06-23","First Quarter"
618005519,"Damage to Property","2018-06-23",0,"Saturday","1000 BLK SW 62ND BLVD",29.641625,-82.398242,"Damage to Property","Quality of Life","Property","2018-06-23","First Quarter"
218011809,"Suspicious Incident","2018-06-28",20,"Thursday","2300 BLK SW 32ND PL",29.621951,-82.355935,"Suspicious Incident","Other","Other ","2018-06-28","First Quarter"
218013295,"Domestic Disturbance","2018-07-21",15,"Saturday","5100 BLK SW 13TH PL",29.641387,-82.394158,"Domestic Disturbance","Quality of Life","Person","2018-07-21","First Quarter"
218013322,"Battery (simple)","2018-07-22",0,"Sunday","1800 BLK W UNIVERSITY AVE",29.652123,-82.346543,"Battery (simple)","Battery","Person","2018-07-22","First Quarter"
218013401,"Trespass Warning","2018-07-23",17,"Monday","5700 BLK NW 23RD ST",29.708854,-82.355728,"Trespass Warning","Quality of Life","Other ","2018-07-23","First Quarter"
218013614,"Suspicious Incident","2018-07-25",13,"Wednesday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Suspicious Incident","Other","Other ","2018-07-25","First Quarter"
218013550,"Traffic Offense (all Other)","2018-07-25",23,"Wednesday","4500 BLK SW 20TH AVE",29.637164,-82.390656,"Traffic Offense (all Other)","Gov Reg Vio","Government","2018-07-25","First Quarter"
218005484,"Flee/attempt to Elude Police Officer","2018-03-25",22,"Sunday","6000 BLK NW 23RD TER",29.709596,-82.359683,"Flee/attempt to Elude Police Officer","Gov Reg Vio","Government","2018-03-25","First Quarter"
218005427,"Battery (simple)","2018-03-25",0,"Sunday","2100 BLK NE 2ND ST",29.67221,-82.320118,"Battery (simple)","Battery","Person","2018-03-25","First Quarter"
218005476,"Theft Petit - Retail","2018-03-25",20,"Sunday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Retail","Theft","Property","2018-03-25","First Quarter"
218005453,"Criminal Mischief (misdemeanor)","2018-03-25",12,"Sunday","4200 BLK SW 20TH AVE",29.635171,-82.387257,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-03-25","First Quarter"
218005429,"Juvenile Problem / Disturbance","2018-03-25",0,"Sunday","100 BLK SW 12TH ST",29.650869,-82.337132,"Juvenile Problem / Disturbance","Quality of Life","Person","2018-03-25","First Quarter"
618005030,"Identity Theft","2018-03-26",0,"Monday","4100 BLK NE 17TH TER",29.691004,-82.302817,"Identity Theft","Fraud","Property","2018-03-26","First Quarter"
218005558,"Criminal Mischief (felony)","2018-03-26",15,"Monday","200 BLK SE 2ND AVE",29.650263,-82.323113,"Criminal Mischief (felony)","Quality of Life","Property","2018-03-26","First Quarter"
218011255,"Theft Grand - Retail","2018-03-31",17,"Saturday","2500 BLK NW 13TH ST",29.676351,-82.339178,"Theft Grand - Retail","Theft","Property","2018-03-31","First Quarter"
218005887,"Stolen Vehicle (other)","2018-03-31",20,"Saturday","6400 BLK NW 33RD TER",29.713183,-82.371733,"Stolen Vehicle (other)","Theft","Property","2018-03-31","First Quarter"
218005829,"Criminal Mischief (misdemeanor)","2018-03-31",2,"Saturday","4100 BLK NW 43RD ST",29.691069,-82.38901,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-03-31","First Quarter"
218005860,"Theft Petit - Other","2018-03-31",14,"Saturday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Other","Theft","Property","2018-03-31","First Quarter"
218007586,"Computer Crimes","2018-04-25",15,"Wednesday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Computer Crimes","Other","Other ","2018-04-25","First Quarter"
218007578,"Assault (aggravated)","2018-04-25",12,"Wednesday","100 BLK NW 39TH AVE",29.688534,-82.326069,"Assault (aggravated)","Assault","Person","2018-04-25","First Quarter"
218007605,"Theft Petit - Other","2018-04-25",18,"Wednesday","1400 BLK NW 23RD AVE",29.673982,-82.34016,"Theft Petit - Other","Theft","Property","2018-04-25","First Quarter"
218007565,"Trespass Warning","2018-04-25",9,"Wednesday","4400 BLK NW 13TH ST",29.694586,-82.339095,"Trespass Warning","Quality of Life","Other ","2018-04-25","First Quarter"
218007573,"Juvenile Problem / Disturbance","2018-04-25",8,"Wednesday","3200 BLK NW 15TH AVE",29.665618,-82.370368,"Juvenile Problem / Disturbance","Quality of Life","Person","2018-04-25","First Quarter"
518000230,"Drug Violation","2018-04-26",18,"Thursday","BLK MM 378 NB",NULL,NULL,"Drug Violation","Drugs","Government","2018-04-26","First Quarter"
518000229,"Drug Violation","2018-04-26",14,"Thursday","BLK MM 378 NB",NULL,NULL,"Drug Violation","Drugs","Government","2018-04-26","First Quarter"
218007682,"Fraud (all Other)","2018-04-26",16,"Thursday","2700 BLK SW 34TH ST",29.628446,-82.37265,"Fraud (all Other)","Fraud","Property","2018-04-26","First Quarter"
218008014,"Fraud (credit Card/atm)","2018-04-26",14,"Thursday","1900 BLK NW 13TH ST",29.668787,-82.339149,"Fraud (credit Card/atm)","Fraud","Property","2018-04-26","First Quarter"
218007793,"Theft Grand - Retail","2018-04-26",23,"Thursday","2800 BLK NW 13TH ST",29.67785,-82.339174,"Theft Grand - Retail","Theft","Property","2018-04-26","First Quarter"
218007658,"Harassing/ Obscene Calls","2018-04-26",9,"Thursday","6500 BLK W NEWBERRY RD",29.659699,-82.411597,"Harassing/ Obscene Calls","Quality of Life","Person","2018-04-26","First Quarter"
218007655,"Burglary to Conveyance","2018-04-26",11,"Thursday","1100 BLK E UNIVERSITY AVE",29.651993,-82.31077,"Burglary to Conveyance","Theft","Property","2018-04-26","First Quarter"
218007984,"Domestic Disturbance","2018-04-30",21,"Monday","500 BLK NW 8TH AVE",29.659423,-82.329994,"Domestic Disturbance","Quality of Life","Person","2018-04-30","First Quarter"
218007924,"Theft Petit - Retail","2018-04-30",8,"Monday","1600 BLK NW 13TH ST",29.666682,-82.339161,"Theft Petit - Retail","Theft","Property","2018-04-30","First Quarter"
218007988,"Drug Violation","2018-04-30",22,"Monday","2000 BLK NW 13TH ST",29.670274,-82.339141,"Drug Violation","Drugs","Government","2018-04-30","First Quarter"
218008447,"Fraud (forgery)","2018-04-30",8,"Monday","1300 BLK N MAIN ST",29.663496,-82.324531,"Fraud (forgery)","Fraud","Property","2018-04-30","First Quarter"
218007978,"Assault (aggravated)","2018-04-30",19,"Monday","1900 BLK SW 13TH ST",29.634232,-82.339438,"Assault (aggravated)","Assault","Person","2018-04-30","First Quarter"
218007946,"Trespass","2018-04-30",14,"Monday","1200 BLK W UNIVERSITY AVE",29.652073,-82.3371,"Trespass","Quality of Life","Property","2018-04-30","First Quarter"
618005344,"Theft Petit - Bicycle","2018-05-24",0,"Thursday","1500 BLK SW ARCHER RD",29.639782,-82.341761,"Theft Petit - Bicycle","Theft","Property","2018-05-24","First Quarter"
618005352,"Theft Petit - Bicycle","2018-05-24",0,"Thursday","2000 BLK SW 16TH ST",29.633867,-82.343412,"Theft Petit - Bicycle","Theft","Property","2018-05-24","First Quarter"
218009511,"Burglary to Conveyance","2018-05-24",2,"Thursday","2300 BLK SW WILLISTON RD",29.61365,-82.355073,"Burglary to Conveyance","Theft","Property","2018-05-24","First Quarter"
618005359,"Fraud (credit Card/atm)","2018-05-25",0,"Friday","1800 BLK SW 13TH ST",29.634736,-82.339437,"Fraud (credit Card/atm)","Fraud","Property","2018-05-25","First Quarter"
218009601,"Theft Grand - Retail","2018-05-25",12,"Friday","1800 BLK NE 12TH AVE",29.661941,-82.300747,"Theft Grand - Retail","Theft","Property","2018-05-25","First Quarter"
218009823,"Theft Grand - From Building","2018-05-25",9,"Friday","3300 BLK NW 45TH AVE",29.69594,-82.370971,"Theft Grand - From Building","Theft","Property","2018-05-25","First Quarter"
218009739,"Theft Petit - Bicycle","2018-05-28",8,"Monday","1300 BLK W UNIVERSITY AVE",29.652077,-82.339894,"Theft Petit - Bicycle","Theft","Property","2018-05-28","First Quarter"
218009754,"Trespass","2018-05-28",14,"Monday","6500 BLK W NEWBERRY RD",29.659699,-82.411597,"Trespass","Quality of Life","Property","2018-05-28","First Quarter"
218010477,"Burglary to Residence","2018-05-28",0,"Monday","1200 BLK SW 3RD AVE",29.649286,-82.337137,"Burglary to Residence","Theft","Property","2018-05-28","First Quarter"
218009800,"Harassing/ Obscene Calls","2018-05-29",10,"Tuesday","1900 BLK NW 5TH AVE",29.655841,-82.347812,"Harassing/ Obscene Calls","Quality of Life","Person","2018-05-29","First Quarter"
218009838,"Assault (aggravated)","2018-05-29",18,"Tuesday","3000 BLK SW ARCHER RD",29.629556,-82.367683,"Assault (aggravated)","Assault","Person","2018-05-29","First Quarter"
218009795,"Trespass","2018-05-29",15,"Tuesday","1300 BLK NW 16TH AVE",29.666682,-82.339161,"Trespass","Quality of Life","Property","2018-05-29","First Quarter"
218009915,"Trespass","2018-05-29",22,"Tuesday","1400 BLK NE 3RD AVE",29.653792,-82.307272,"Trespass","Quality of Life","Property","2018-05-29","First Quarter"
218009790,"Theft Petit - Retail","2018-05-29",10,"Tuesday","100 BLK NE WALDO RD",29.652893,-82.310945,"Theft Petit - Retail","Theft","Property","2018-05-29","First Quarter"
218011334,"Trash Dumping","2018-06-21",15,"Thursday","2500 BLK NE 23RD PL",29.673083,-82.292287,"Trash Dumping","Quality of Life","Property","2018-06-21","First Quarter"
618005493,"Theft Petit - Bicycle","2018-06-21",0,"Thursday","1200 BLK SW 3RD AVE",29.649286,-82.337137,"Theft Petit - Bicycle","Theft","Property","2018-06-21","First Quarter"
218011652,"Fraud (credit Card/atm)","2018-06-21",0,"Thursday","3800 BLK NW 13TH ST",29.687555,-82.339092,"Fraud (credit Card/atm)","Fraud","Property","2018-06-21","First Quarter"
218011468,"Suspicious Incident","2018-06-22",23,"Friday","100 BLK SE 2ND PL",29.649653,-82.323958,"Suspicious Incident","Other","Other ","2018-06-22","First Quarter"
218019274,"Theft Grand - Other","2018-06-22",16,"Friday","100 BLK NW 39TH AVE",29.688534,-82.326069,"Theft Grand - Other","Theft","Property","2018-06-22","First Quarter"
218011442,"Runaway","2018-06-22",19,"Friday","1400 BLK NW 29TH RD",29.678732,-82.340695,"Runaway","Other","Person","2018-06-22","First Quarter"
218011373,"Domestic Battery by Strangulation","2018-06-22",6,"Friday","3200 BLK NE 39TH AVE",29.680642,-82.280634,"Domestic Battery by Strangulation","Battery","Person","2018-06-22","First Quarter"
218011483,"Trespass","2018-06-23",20,"Saturday","100 BLK SE 21ST ST",29.650931,-82.29754,"Trespass","Quality of Life","Property","2018-06-23","First Quarter"
218011544,"Burglary to Residence","2018-06-23",18,"Saturday","3500 BLK SW 28TH TER",29.618534,-82.365506,"Burglary to Residence","Theft","Property","2018-06-23","First Quarter"
218011827,"Theft Grand - Other","2018-06-28",6,"Thursday","500 BLK NE 6TH AVE",29.656793,-82.320888,"Theft Grand - Other","Theft","Property","2018-06-28","First Quarter"
218011804,"Suspicious Incident","2018-06-28",17,"Thursday","4000 BLK SW 20TH AVE",29.634144,-82.383661,"Suspicious Incident","Other","Other ","2018-06-28","First Quarter"
218013278,"Domestic Disturbance","2018-07-21",2,"Saturday","1400 BLK SW 42ND ST",29.63964,-82.38752,"Domestic Disturbance","Quality of Life","Person","2018-07-21","First Quarter"
218013304,"Theft Petit - Other","2018-07-21",19,"Saturday","5700 BLK NW 23RD ST",29.708854,-82.355728,"Theft Petit - Other","Theft","Property","2018-07-21","First Quarter"
618005646,"Damage to Property","2018-07-22",0,"Sunday","1300 BLK NW 16TH AVE",29.666682,-82.339161,"Damage to Property","Quality of Life","Property","2018-07-22","First Quarter"
218013373,"Theft Petit - Other","2018-07-22",17,"Sunday","1000 BLK NE 12TH AVE",29.662909,-82.3135,"Theft Petit - Other","Theft","Property","2018-07-22","First Quarter"
218013323,"Battery (aggravated)","2018-07-22",6,"Sunday","3000 BLK NE 28TH DR",29.679854,-82.288972,"Battery (aggravated)","Battery","Person","2018-07-22","First Quarter"
218013409,"Disturbance","2018-07-23",19,"Monday","6500 BLK W NEWBERRY RD",29.659699,-82.411597,"Disturbance","Quality of Life","Person","2018-07-23","First Quarter"
218013387,"Theft Petit - Retail","2018-07-23",12,"Monday","3500 BLK SW ARCHER RD",29.624637,-82.375208,"Theft Petit - Retail","Theft","Property","2018-07-23","First Quarter"
218013490,"Burglary to Conveyance","2018-07-25",3,"Wednesday","700 BLK NE 23RD AVE",29.673867,-82.31739,"Burglary to Conveyance","Theft","Property","2018-07-25","First Quarter"
218013536,"Robbery (carjacking)","2018-07-25",16,"Wednesday","5800 BLK NW 23RD TER",29.707652,-82.35795,"Robbery (carjacking)","Theft","Property","2018-07-25","First Quarter"
218013548,"Driving While License Suspended/revoked","2018-07-25",22,"Wednesday","2400 BLK NW 58TH AVE",29.70817,-82.358415,"Driving While License Suspended/revoked","Gov Reg Vio","Government","2018-07-25","First Quarter"
618005029,"Criminal Mischief (misdemeanor)","2018-03-25",0,"Sunday","1000 BLK SW 62ND BLVD",29.641625,-82.398242,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-03-25","First Quarter"
218005440,"Battery (aggravated)","2018-03-25",4,"Sunday","4000 BLK NW 7TH ST",29.689387,-82.332307,"Battery (aggravated)","Battery","Person","2018-03-25","First Quarter"
218005480,"Trespass Warning","2018-03-25",21,"Sunday","200 BLK NW 13TH ST",29.653367,-82.339238,"Trespass Warning","Quality of Life","Other ","2018-03-25","First Quarter"
218005474,"Theft Petit - Other","2018-03-25",6,"Sunday","1000 BLK SW 62ND BLVD",29.641625,-82.398242,"Theft Petit - Other","Theft","Property","2018-03-25","First Quarter"
218005444,"Juvenile Problem / Disturbance","2018-03-25",8,"Sunday","200 BLK NE 11TH ST",29.653341,-82.311727,"Juvenile Problem / Disturbance","Quality of Life","Person","2018-03-25","First Quarter"
218005471,"Trespass Warning","2018-03-25",18,"Sunday","2300 BLK SW ARCHER RD",29.634901,-82.355678,"Trespass Warning","Quality of Life","Other ","2018-03-25","First Quarter"
218005452,"Battery (simple)","2018-03-25",12,"Sunday","1100 BLK NE 14TH ST",29.661683,-82.307158,"Battery (simple)","Battery","Person","2018-03-25","First Quarter"
218005521,"Burglary to Conveyance","2018-03-25",18,"Sunday","600 BLK NE 5TH AVE",29.65573,-82.318557,"Burglary to Conveyance","Theft","Property","2018-03-25","First Quarter"
218005462,"Fraud (obtain Money/property by False Pretense)","2018-03-25",15,"Sunday","5700 BLK NW 23RD TER",29.709032,-82.359187,"Fraud (obtain Money/property by False Pretense)","Fraud","Property","2018-03-25","First Quarter"
218005442,"Robbery (armed)","2018-03-25",6,"Sunday","5700 BLK NW 34TH BLVD",29.706595,-82.356584,"Robbery (armed)","Theft","Property","2018-03-25","First Quarter"
218006462,"Found Property","2018-03-26",8,"Monday","3400 BLK SW ARCHER RD",29.626953,-82.372611,"Found Property","Other","Other ","2018-03-26","First Quarter"
518000153,"Drug Violation (sid)","2018-03-26",0,"Monday","3100 BLK SW 35TH PL",29.621492,-82.369991,"Drug Violation (sid)","Drugs","Government","2018-03-26","First Quarter"
218005517,"Theft Petit - Retail","2018-03-26",16,"Monday","1800 BLK NE 12TH AVE",29.661941,-82.300747,"Theft Petit - Retail","Theft","Property","2018-03-26","First Quarter"
218006267,"Runaway","2018-03-26",0,"Monday","2800 BLK NW 39TH PL",29.689811,-82.364371,"Runaway","Other","Person","2018-03-26","First Quarter"
218005507,"Domestic Disturbance","2018-03-26",13,"Monday","1400 BLK NE 4TH AVE",29.654725,-82.30727,"Domestic Disturbance","Quality of Life","Person","2018-03-26","First Quarter"
219006431,"Identity Theft","2018-03-31",0,"Saturday","2900 BLK NE 14TH ST",29.679253,-82.306751,"Identity Theft","Fraud","Property","2018-03-31","First Quarter"
218005855,"Theft Petit - Other","2018-03-31",15,"Saturday","2900 BLK SW 42ND ST",29.627061,-82.385022,"Theft Petit - Other","Theft","Property","2018-03-31","First Quarter"
218005954,"Theft Petit - Other","2018-03-31",13,"Saturday","1700 BLK NW 3RD AVE",29.653953,-82.34476,"Theft Petit - Other","Theft","Property","2018-03-31","First Quarter"
218005874,"Burglary to Residence","2018-03-31",21,"Saturday","1300 BLK SW 51ST BLVD",29.641387,-82.394158,"Burglary to Residence","Theft","Property","2018-03-31","First Quarter"
218005844,"Domestic Simple Battery","2018-03-31",12,"Saturday","1100 BLK SE 1ST AVE",29.65098,-82.311409,"Domestic Simple Battery","Battery","Person","2018-03-31","First Quarter"
218005831,"Theft Petit - Other","2018-03-31",4,"Saturday","200 BLK SE 16TH AVE",29.634039,-82.326408,"Theft Petit - Other","Theft","Property","2018-03-31","First Quarter"
218005828,"Drug Poss. of Controlled Substance","2018-03-31",2,"Saturday","1500 BLK NW 53RD AVE",29.703236,-82.341217,"Drug Poss. of Controlled Substance","Drugs","Government","2018-03-31","First Quarter"
218005877,"Theft Grand - From Building","2018-03-31",21,"Saturday","100 BLK SE 17TH ST",29.650991,-82.30302,"Theft Grand - From Building","Theft","Property","2018-03-31","First Quarter"
618005210,"Damage to Property","2018-04-25",0,"Wednesday","2400 BLK SE 4TH LN",29.647205,-82.293346,"Damage to Property","Quality of Life","Property","2018-04-25","First Quarter"
518000222,"Drug Violation (sid)","2018-04-25",18,"Wednesday","15100 BLK NW 135 TER",NULL,NULL,"Drug Violation (sid)","Drugs","Government","2018-04-25","First Quarter"
218007827,"Found Property","2018-04-25",0,"Wednesday","200 BLK NE 9TH AVE",29.660101,-82.32315,"Found Property","Other","Other ","2018-04-25","First Quarter"
218007636,"Criminal Mischief (misdemeanor)","2018-04-25",18,"Wednesday","300 BLK NW 17TH ST",29.653953,-82.34476,"Criminal Mischief (misdemeanor)","Quality of Life","Property","2018-04-25","First Quarter"
